"codigo_vn","hora","numero de factura","dinero_generado","codigo_ep","codigo_cl","codigo_mc","precio","date","origen"
"VNjun19   ","00:00                                             ","2019_6_366                                        ",15,"p01       ","cl13      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","00:00                                             ","2019_6_366                                        ",15,"p01       ","cl13      ","mc06      ",250,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","12:00                                             ","2019_6_367                                        ",15,"p03       ","cl03      ","mc05      ",10,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","11:00                                             ","2019_6_368                                        ",15,"p05       ","cl08      ","mc03      ",150,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","11:00                                             ","2019_6_368                                        ",15,"p05       ","cl08      ","mc11      ",400,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","14:00                                             ","2019_6_369                                        ",15,"p06       ","cl12      ","mc07      ",290,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","14:00                                             ","2019_6_369                                        ",15,"p06       ","cl12      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","14:00                                             ","2019_6_369                                        ",15,"p06       ","cl12      ","mc01      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","00:00                                             ","2019_6_370                                        ",15,"p03       ","cl12      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","1:00                                              ","2019_6_371                                        ",15,"p05       ","cl01      ","mc08      ",510,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","1:00                                              ","2019_6_371                                        ",15,"p05       ","cl01      ","mc11      ",400,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","22:00                                             ","2019_6_372                                        ",15,"p04       ","cl07      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","22:00                                             ","2019_6_372                                        ",15,"p04       ","cl07      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","22:00                                             ","2019_6_372                                        ",15,"p04       ","cl07      ","mc02      ",200,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","2:00                                              ","2019_6_373                                        ",15,"p02       ","cl10      ","mc06      ",250,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","13:00                                             ","2019_6_374                                        ",15,"p03       ","cl03      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","13:00                                             ","2019_6_374                                        ",15,"p03       ","cl03      ","mc02      ",200,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","00:00                                             ","2019_6_375                                        ",15,"p03       ","cl04      ","mc06      ",250,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","00:00                                             ","2019_6_375                                        ",15,"p03       ","cl04      ","mc03      ",150,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","00:00                                             ","2019_6_375                                        ",15,"p03       ","cl04      ","mc08      ",510,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","11:00                                             ","2019_6_376                                        ",15,"p04       ","cl03      ","mc07      ",290,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","19:00                                             ","2019_6_377                                        ",15,"p03       ","cl04      ","mc08      ",510,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","19:00                                             ","2019_6_377                                        ",15,"p03       ","cl04      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","21:00                                             ","2019_6_378                                        ",15,"p03       ","cl01      ","mc03      ",150,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","21:00                                             ","2019_6_378                                        ",15,"p03       ","cl01      ","mc02      ",200,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","21:00                                             ","2019_6_378                                        ",15,"p03       ","cl01      ","mc06      ",250,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","00:00                                             ","2019_6_379                                        ",15,"p03       ","cl02      ","mc11      ",400,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","6:00                                              ","2019_6_380                                        ",15,"p06       ","cl02      ","mc01      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","6:00                                              ","2019_6_380                                        ",15,"p06       ","cl02      ","mc08      ",510,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","11:00                                             ","2019_6_381                                        ",15,"p01       ","cl14      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","11:00                                             ","2019_6_381                                        ",15,"p01       ","cl14      ","mc10      ",205,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","11:00                                             ","2019_6_381                                        ",15,"p01       ","cl14      ","mc12      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","14:00                                             ","2019_6_382                                        ",15,"p06       ","cl05      ","mc07      ",290,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","1:00                                              ","2019_6_383                                        ",15,"p03       ","cl11      ","mc03      ",150,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","1:00                                              ","2019_6_383                                        ",15,"p03       ","cl11      ","mc10      ",205,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","8:00                                              ","2019_6_384                                        ",15,"p01       ","cl02      ","mc06      ",250,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","8:00                                              ","2019_6_384                                        ",15,"p01       ","cl02      ","mc07      ",290,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","8:00                                              ","2019_6_384                                        ",15,"p01       ","cl02      ","mc08      ",510,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","11:00                                             ","2019_6_385                                        ",15,"p02       ","cl02      ","mc11      ",400,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","22:00                                             ","2019_6_386                                        ",15,"p04       ","cl10      ","mc08      ",510,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","22:00                                             ","2019_6_386                                        ",15,"p04       ","cl10      ","mc07      ",290,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","9:00                                              ","2019_6_387                                        ",15,"p06       ","cl04      ","mc12      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","9:00                                              ","2019_6_387                                        ",15,"p06       ","cl04      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","9:00                                              ","2019_6_387                                        ",15,"p06       ","cl04      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","22:00                                             ","2019_6_388                                        ",15,"p02       ","cl08      ","mc10      ",205,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","1:00                                              ","2019_6_389                                        ",15,"p02       ","cl01      ","mc07      ",290,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","1:00                                              ","2019_6_389                                        ",15,"p02       ","cl01      ","mc11      ",400,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","14:00                                             ","2019_6_390                                        ",15,"p02       ","cl03      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","14:00                                             ","2019_6_390                                        ",15,"p02       ","cl03      ","mc12      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","14:00                                             ","2019_6_390                                        ",15,"p02       ","cl03      ","mc02      ",200,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","10:00                                             ","2019_6_391                                        ",15,"p02       ","cl08      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","3:00                                              ","2019_6_392                                        ",15,"p03       ","cl01      ","mc11      ",400,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","3:00                                              ","2019_6_392                                        ",15,"p03       ","cl01      ","mc11      ",400,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","21:00                                             ","2019_6_393                                        ",15,"p04       ","cl07      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","21:00                                             ","2019_6_393                                        ",15,"p04       ","cl07      ","mc06      ",250,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","21:00                                             ","2019_6_393                                        ",15,"p04       ","cl07      ","mc08      ",510,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","20:00                                             ","2019_6_394                                        ",15,"p01       ","cl08      ","mc01      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","20:00                                             ","2019_6_395                                        ",15,"p01       ","cl05      ","mc05      ",10,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","20:00                                             ","2019_6_395                                        ",15,"p01       ","cl05      ","mc02      ",200,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","21:00                                             ","2019_6_396                                        ",15,"p01       ","cl12      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","21:00                                             ","2019_6_396                                        ",15,"p01       ","cl12      ","mc03      ",150,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","21:00                                             ","2019_6_396                                        ",15,"p01       ","cl12      ","mc01      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","5:00                                              ","2019_6_397                                        ",15,"p06       ","cl07      ","mc05      ",10,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","20:00                                             ","2019_6_398                                        ",15,"p01       ","cl08      ","mc06      ",250,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","20:00                                             ","2019_6_398                                        ",15,"p01       ","cl08      ","mc06      ",250,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","18:00                                             ","2019_6_399                                        ",15,"p06       ","cl06      ","mc05      ",10,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","18:00                                             ","2019_6_399                                        ",15,"p06       ","cl06      ","mc11      ",400,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","18:00                                             ","2019_6_399                                        ",15,"p06       ","cl06      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","10:00                                             ","2019_6_400                                        ",15,"p04       ","cl14      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","13:00                                             ","2019_6_401                                        ",15,"p05       ","cl07      ","mc08      ",510,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","13:00                                             ","2019_6_401                                        ",15,"p05       ","cl07      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","4:00                                              ","2019_6_402                                        ",15,"p03       ","cl15      ","mc06      ",250,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","4:00                                              ","2019_6_402                                        ",15,"p03       ","cl15      ","mc02      ",200,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","4:00                                              ","2019_6_402                                        ",15,"p03       ","cl15      ","mc11      ",400,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","16:00                                             ","2019_6_403                                        ",15,"p02       ","cl14      ","mc01      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","3:00                                              ","2019_6_404                                        ",15,"p05       ","cl11      ","mc03      ",150,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","3:00                                              ","2019_6_404                                        ",15,"p05       ","cl11      ","mc07      ",290,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","6:00                                              ","2019_6_405                                        ",15,"p05       ","cl07      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","6:00                                              ","2019_6_405                                        ",15,"p05       ","cl07      ","mc08      ",510,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","6:00                                              ","2019_6_405                                        ",15,"p05       ","cl07      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","23:00                                             ","2019_6_406                                        ",15,"p06       ","cl09      ","mc10      ",205,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","2:00                                              ","2019_6_407                                        ",15,"p04       ","cl12      ","mc12      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","2:00                                              ","2019_6_407                                        ",15,"p04       ","cl12      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","22:00                                             ","2019_6_408                                        ",15,"p02       ","cl09      ","mc05      ",10,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","22:00                                             ","2019_6_408                                        ",15,"p02       ","cl09      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","22:00                                             ","2019_6_408                                        ",15,"p02       ","cl09      ","mc02      ",200,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","22:00                                             ","2019_6_409                                        ",15,"p03       ","cl14      ","mc12      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","6:00                                              ","2019_6_410                                        ",15,"p05       ","cl09      ","mc12      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","6:00                                              ","2019_6_410                                        ",15,"p05       ","cl09      ","mc05      ",10,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","5:00                                              ","2019_6_411                                        ",15,"p03       ","cl03      ","mc10      ",205,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","5:00                                              ","2019_6_411                                        ",15,"p03       ","cl03      ","mc01      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","5:00                                              ","2019_6_411                                        ",15,"p03       ","cl03      ","mc03      ",150,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","11:00                                             ","2019_6_412                                        ",15,"p06       ","cl15      ","mc02      ",200,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","10:00                                             ","2019_6_413                                        ",15,"p02       ","cl01      ","mc02      ",200,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","10:00                                             ","2019_6_413                                        ",15,"p02       ","cl01      ","mc07      ",290,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","9:00                                              ","2019_6_414                                        ",15,"p02       ","cl12      ","mc07      ",290,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","9:00                                              ","2019_6_414                                        ",15,"p02       ","cl12      ","mc10      ",205,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","9:00                                              ","2019_6_414                                        ",15,"p02       ","cl12      ","mc07      ",290,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","20:00                                             ","2019_6_415                                        ",15,"p01       ","cl05      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","12:00                                             ","2019_6_416                                        ",15,"p03       ","cl09      ","mc07      ",290,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","12:00                                             ","2019_6_416                                        ",15,"p03       ","cl09      ","mc01      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","5:00                                              ","2019_6_417                                        ",15,"p06       ","cl03      ","mc12      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","5:00                                              ","2019_6_417                                        ",15,"p06       ","cl03      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","5:00                                              ","2019_6_417                                        ",15,"p06       ","cl03      ","mc07      ",290,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","17:00                                             ","2019_6_418                                        ",15,"p06       ","cl03      ","mc12      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","22:00                                             ","2019_6_419                                        ",15,"p06       ","cl08      ","mc06      ",250,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","22:00                                             ","2019_6_419                                        ",15,"p06       ","cl08      ","mc01      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","15:00                                             ","2019_6_420                                        ",15,"p01       ","cl01      ","mc06      ",250,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","15:00                                             ","2019_6_420                                        ",15,"p01       ","cl01      ","mc10      ",205,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","15:00                                             ","2019_6_420                                        ",15,"p01       ","cl01      ","mc01      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","12:00                                             ","2019_6_421                                        ",15,"p01       ","cl01      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","21:00                                             ","2019_6_422                                        ",15,"p01       ","cl10      ","mc02      ",200,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","21:00                                             ","2019_6_422                                        ",15,"p01       ","cl10      ","mc03      ",150,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","3:00                                              ","2019_6_423                                        ",15,"p06       ","cl12      ","mc03      ",150,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","3:00                                              ","2019_6_423                                        ",15,"p06       ","cl12      ","mc05      ",10,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","3:00                                              ","2019_6_423                                        ",15,"p06       ","cl12      ","mc02      ",200,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","6:00                                              ","2019_6_424                                        ",15,"p02       ","cl03      ","mc10      ",205,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","5:00                                              ","2019_6_425                                        ",15,"p03       ","cl09      ","mc01      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","5:00                                              ","2019_6_425                                        ",15,"p03       ","cl09      ","mc05      ",10,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","5:00                                              ","2019_6_426                                        ",15,"p04       ","cl07      ","mc12      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","5:00                                              ","2019_6_426                                        ",15,"p04       ","cl07      ","mc02      ",200,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","5:00                                              ","2019_6_426                                        ",15,"p04       ","cl07      ","mc05      ",10,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","9:00                                              ","2019_6_427                                        ",15,"p04       ","cl11      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","6:00                                              ","2019_6_428                                        ",15,"p06       ","cl10      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","6:00                                              ","2019_6_428                                        ",15,"p06       ","cl10      ","mc02      ",200,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","13:00                                             ","2019_6_429                                        ",15,"p06       ","cl13      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","13:00                                             ","2019_6_429                                        ",15,"p06       ","cl13      ","mc06      ",250,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","13:00                                             ","2019_6_429                                        ",15,"p06       ","cl13      ","mc03      ",150,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","5:00                                              ","2019_6_430                                        ",15,"p06       ","cl03      ","mc12      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","13:00                                             ","2019_6_431                                        ",15,"p03       ","cl15      ","mc11      ",400,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","13:00                                             ","2019_6_431                                        ",15,"p03       ","cl15      ","mc01      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","13:00                                             ","2019_6_432                                        ",15,"p03       ","cl03      ","mc12      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","13:00                                             ","2019_6_432                                        ",15,"p03       ","cl03      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","13:00                                             ","2019_6_432                                        ",15,"p03       ","cl03      ","mc11      ",400,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","19:00                                             ","2019_6_433                                        ",15,"p03       ","cl15      ","mc08      ",510,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","4:00                                              ","2019_6_434                                        ",15,"p01       ","cl05      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","4:00                                              ","2019_6_434                                        ",15,"p01       ","cl05      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","23:00                                             ","2019_6_435                                        ",15,"p01       ","cl09      ","mc05      ",10,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","23:00                                             ","2019_6_435                                        ",15,"p01       ","cl09      ","mc12      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","23:00                                             ","2019_6_435                                        ",15,"p01       ","cl09      ","mc08      ",510,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","18:00                                             ","2019_6_436                                        ",15,"p03       ","cl03      ","mc10      ",205,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","4:00                                              ","2019_6_437                                        ",15,"p04       ","cl08      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","4:00                                              ","2019_6_437                                        ",15,"p04       ","cl08      ","mc08      ",510,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","2:00                                              ","2019_6_438                                        ",15,"p04       ","cl14      ","mc06      ",250,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","2:00                                              ","2019_6_438                                        ",15,"p04       ","cl14      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","2:00                                              ","2019_6_438                                        ",15,"p04       ","cl14      ","mc05      ",10,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","1:00                                              ","2019_6_439                                        ",15,"p06       ","cl14      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","18:00                                             ","2019_6_440                                        ",15,"p03       ","cl03      ","mc03      ",150,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","18:00                                             ","2019_6_440                                        ",15,"p03       ","cl03      ","mc07      ",290,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","14:00                                             ","2019_6_441                                        ",15,"p06       ","cl03      ","mc02      ",200,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","14:00                                             ","2019_6_441                                        ",15,"p06       ","cl03      ","mc12      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","14:00                                             ","2019_6_441                                        ",15,"p06       ","cl03      ","mc05      ",10,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","21:00                                             ","2019_6_442                                        ",15,"p06       ","cl03      ","mc03      ",150,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","20:00                                             ","2019_6_443                                        ",15,"p02       ","cl11      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","20:00                                             ","2019_6_443                                        ",15,"p02       ","cl11      ","mc02      ",200,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","3:00                                              ","2019_6_444                                        ",15,"p05       ","cl04      ","mc03      ",150,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","3:00                                              ","2019_6_444                                        ",15,"p05       ","cl04      ","mc01      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","3:00                                              ","2019_6_444                                        ",15,"p05       ","cl04      ","mc05      ",10,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","3:00                                              ","2019_6_445                                        ",15,"p04       ","cl12      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","23:00                                             ","2019_6_446                                        ",15,"p05       ","cl08      ","mc10      ",205,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","23:00                                             ","2019_6_446                                        ",15,"p05       ","cl08      ","mc12      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","20:00                                             ","2019_6_447                                        ",15,"p05       ","cl07      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","20:00                                             ","2019_6_447                                        ",15,"p05       ","cl07      ","mc01      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","20:00                                             ","2019_6_447                                        ",15,"p05       ","cl07      ","mc10      ",205,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","20:00                                             ","2019_6_448                                        ",15,"p02       ","cl07      ","mc03      ",150,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","18:00                                             ","2019_6_449                                        ",15,"p06       ","cl13      ","mc05      ",10,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","18:00                                             ","2019_6_449                                        ",15,"p06       ","cl13      ","mc01      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","7:00                                              ","2019_6_450                                        ",15,"p01       ","cl09      ","mc05      ",10,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","7:00                                              ","2019_6_450                                        ",15,"p01       ","cl09      ","mc05      ",10,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","7:00                                              ","2019_6_450                                        ",15,"p01       ","cl09      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","20:00                                             ","2019_6_451                                        ",15,"p04       ","cl02      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","1:00                                              ","2019_6_452                                        ",15,"p03       ","cl09      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","1:00                                              ","2019_6_452                                        ",15,"p03       ","cl09      ","mc10      ",205,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","16:00                                             ","2019_6_453                                        ",15,"p06       ","cl13      ","mc08      ",510,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","16:00                                             ","2019_6_453                                        ",15,"p06       ","cl13      ","mc03      ",150,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","16:00                                             ","2019_6_453                                        ",15,"p06       ","cl13      ","mc06      ",250,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","18:00                                             ","2019_6_454                                        ",15,"p06       ","cl12      ","mc10      ",205,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","9:00                                              ","2019_6_455                                        ",15,"p02       ","cl12      ","mc11      ",400,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","9:00                                              ","2019_6_455                                        ",15,"p02       ","cl12      ","mc02      ",200,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","2:00                                              ","2019_6_456                                        ",15,"p02       ","cl07      ","mc07      ",290,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","2:00                                              ","2019_6_456                                        ",15,"p02       ","cl07      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","2:00                                              ","2019_6_456                                        ",15,"p02       ","cl07      ","mc10      ",205,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","5:00                                              ","2019_6_457                                        ",15,"p04       ","cl01      ","mc03      ",150,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","17:00                                             ","2019_6_458                                        ",15,"p05       ","cl07      ","mc06      ",250,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","17:00                                             ","2019_6_458                                        ",15,"p05       ","cl07      ","mc03      ",150,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","12:00                                             ","2019_6_459                                        ",15,"p05       ","cl13      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","12:00                                             ","2019_6_459                                        ",15,"p05       ","cl13      ","mc01      ",500,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","12:00                                             ","2019_6_459                                        ",15,"p05       ","cl13      ","mc08      ",510,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","13:00                                             ","2019_6_460                                        ",15,"p03       ","cl11      ","mc09      ",125,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","1:00                                              ","2019_6_461                                        ",15,"p04       ","cl05      ","mc11      ",400,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","1:00                                              ","2019_6_461                                        ",15,"p04       ","cl05      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","16:00                                             ","2019_6_462                                        ",15,"p04       ","cl15      ","mc03      ",150,"2019-06-02","farmacia_amarilla                                 "
"VNjun19   ","16:00                                             ","2019_6_462                                        ",15,"p04       ","cl15      ","mc04      ",20,"2019-06-02","farmacia_amarilla                                 "
